scenario_id,seed,customer_count,vehicle_count,charger_condition,constraint_name,evaluated_route_count,unmet_route_count,case_unmet_rate
C025_V05_CHG_broad_SPEED25_T480,94,25,5,broad,Charging-station access,5,0,0.0
C025_V05_CHG_conservative_SPEED25_T480,94,25,5,conservative,Charging-station access,5,3,0.6
C025_V01_CHG_balanced_SPEED25_T480,95,25,1,balanced,Charging-station access,1,0,0.0
C025_V01_CHG_broad_SPEED25_T480,95,25,1,broad,Charging-station access,1,0,0.0
C025_V01_CHG_conservative_SPEED25_T480,95,25,1,conservative,Charging-station access,1,0,0.0
C025_V03_CHG_balanced_SPEED25_T480,95,25,3,balanced,Charging-station access,3,0,0.0
C025_V03_CHG_broad_SPEED25_T480,95,25,3,broad,Charging-station access,3,0,0.0
C025_V03_CHG_conservative_SPEED25_T480,95,25,3,conservative,Charging-station access,3,0,0.0
C025_V05_CHG_balanced_SPEED25_T480,95,25,5,balanced,Charging-station access,5,0,0.0
C025_V05_CHG_broad_SPEED25_T480,95,25,5,broad,Charging-station access,5,0,0.0
C025_V05_CHG_conservative_SPEED25_T480,95,25,5,conservative,Charging-station access,5,2,0.4
C025_V01_CHG_balanced_SPEED25_T480,96,25,1,balanced,Charging-station access,1,0,0.0
C025_V01_CHG_broad_SPEED25_T480,96,25,1,broad,Charging-station access,1,0,0.0
C025_V01_CHG_conservative_SPEED25_T480,96,25,1,conservative,Charging-station access,1,0,0.0
C025_V03_CHG_balanced_SPEED25_T480,96,25,3,balanced,Charging-station access,3,0,0.0
C025_V03_CHG_broad_SPEED25_T480,96,25,3,broad,Charging-station access,3,0,0.0
C025_V03_CHG_conservative_SPEED25_T480,96,25,3,conservative,Charging-station access,3,1,0.3333333333333333
C025_V05_CHG_balanced_SPEED25_T480,96,25,5,balanced,Charging-station access,5,0,0.0
C025_V05_CHG_broad_SPEED25_T480,96,25,5,broad,Charging-station access,5,0,0.0
C025_V05_CHG_conservative_SPEED25_T480,96,25,5,conservative,Charging-station access,5,3,0.6
C025_V01_CHG_balanced_SPEED25_T480,97,25,1,balanced,Charging-station access,1,0,0.0
C025_V01_CHG_broad_SPEED25_T480,97,25,1,broad,Charging-station access,1,0,0.0
C025_V01_CHG_conservative_SPEED25_T480,97,25,1,conservative,Charging-station access,1,0,0.0
C025_V03_CHG_balanced_SPEED25_T480,97,25,3,balanced,Charging-station access,3,0,0.0
C025_V03_CHG_broad_SPEED25_T480,97,25,3,broad,Charging-station access,3,0,0.0
C025_V03_CHG_conservative_SPEED25_T480,97,25,3,conservative,Charging-station access,3,1,0.3333333333333333
C025_V05_CHG_balanced_SPEED25_T480,97,25,5,balanced,Charging-station access,5,0,0.0
C025_V05_CHG_broad_SPEED25_T480,97,25,5,broad,Charging-station access,5,0,0.0
C025_V05_CHG_conservative_SPEED25_T480,97,25,5,conservative,Charging-station access,5,3,0.6
C025_V01_CHG_balanced_SPEED25_T480,98,25,1,balanced,Charging-station access,1,0,0.0
C025_V01_CHG_broad_SPEED25_T480,98,25,1,broad,Charging-station access,1,0,0.0
C025_V01_CHG_conservative_SPEED25_T480,98,25,1,conservative,Charging-station access,1,0,0.0
C025_V03_CHG_balanced_SPEED25_T480,98,25,3,balanced,Charging-station access,3,0,0.0
C025_V03_CHG_broad_SPEED25_T480,98,25,3,broad,Charging-station access,3,0,0.0
C025_V03_CHG_conservative_SPEED25_T480,98,25,3,conservative,Charging-station access,3,2,0.6666666666666666
C025_V05_CHG_balanced_SPEED25_T480,98,25,5,balanced,Charging-station access,5,0,0.0
C025_V05_CHG_broad_SPEED25_T480,98,25,5,broad,Charging-station access,5,0,0.0
C025_V05_CHG_conservative_SPEED25_T480,98,25,5,conservative,Charging-station access,5,4,0.8
C025_V01_CHG_balanced_SPEED25_T480,99,25,1,balanced,Charging-station access,1,0,0.0
C025_V01_CHG_broad_SPEED25_T480,99,25,1,broad,Charging-station access,1,0,0.0
C025_V01_CHG_conservative_SPEED25_T480,99,25,1,conservative,Charging-station access,1,0,0.0
C025_V03_CHG_balanced_SPEED25_T480,99,25,3,balanced,Charging-station access,3,0,0.0
C025_V03_CHG_broad_SPEED25_T480,99,25,3,broad,Charging-station access,3,0,0.0
C025_V03_CHG_conservative_SPEED25_T480,99,25,3,conservative,Charging-station access,3,1,0.3333333333333333
C025_V05_CHG_balanced_SPEED25_T480,99,25,5,balanced,Charging-station access,5,0,0.0
C025_V05_CHG_broad_SPEED25_T480,99,25,5,broad,Charging-station access,5,0,0.0
C025_V05_CHG_conservative_SPEED25_T480,99,25,5,conservative,Charging-station access,5,2,0.4
C025_V01_CHG_balanced_SPEED25_T480,100,25,1,balanced,Charging-station access,1,0,0.0
C025_V01_CHG_broad_SPEED25_T480,100,25,1,broad,Charging-station access,1,0,0.0
C025_V01_CHG_conservative_SPEED25_T480,100,25,1,conservative,Charging-station access,1,0,0.0
C025_V03_CHG_balanced_SPEED25_T480,100,25,3,balanced,Charging-station access,3,0,0.0
C025_V03_CHG_broad_SPEED25_T480,100,25,3,broad,Charging-station access,3,0,0.0
C025_V03_CHG_conservative_SPEED25_T480,100,25,3,conservative,Charging-station access,3,2,0.6666666666666666
C025_V05_CHG_balanced_SPEED25_T480,100,25,5,balanced,Charging-station access,5,0,0.0
C025_V05_CHG_broad_SPEED25_T480,100,25,5,broad,Charging-station access,5,0,0.0
C025_V05_CHG_conservative_SPEED25_T480,100,25,5,conservative,Charging-station access,5,4,0.8
C050_V01_CHG_balanced_SPEED25_T480,1,50,1,balanced,Charging-station access,1,0,0.0
C050_V01_CHG_broad_SPEED25_T480,1,50,1,broad,Charging-station access,1,0,0.0
C050_V01_CHG_conservative_SPEED25_T480,1,50,1,conservative,Charging-station access,1,0,0.0
C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,Charging-station access,3,0,0.0
C050_V03_CHG_broad_SPEED25_T480,1,50,3,broad,Charging-station access,3,0,0.0
C050_V03_CHG_conservative_SPEED25_T480,1,50,3,conservative,Charging-station access,3,0,0.0
C050_V05_CHG_balanced_SPEED25_T480,1,50,5,balanced,Charging-station access,5,0,0.0
C050_V05_CHG_broad_SPEED25_T480,1,50,5,broad,Charging-station access,5,0,0.0
C050_V05_CHG_conservative_SPEED25_T480,1,50,5,conservative,Charging-station access,5,1,0.2
C050_V01_CHG_balanced_SPEED25_T480,2,50,1,balanced,Charging-station access,1,0,0.0
C050_V01_CHG_broad_SPEED25_T480,2,50,1,broad,Charging-station access,1,0,0.0
C050_V01_CHG_conservative_SPEED25_T480,2,50,1,conservative,Charging-station access,1,0,0.0
C050_V03_CHG_balanced_SPEED25_T480,2,50,3,balanced,Charging-station access,3,0,0.0
C050_V03_CHG_broad_SPEED25_T480,2,50,3,broad,Charging-station access,3,0,0.0
C050_V03_CHG_conservative_SPEED25_T480,2,50,3,conservative,Charging-station access,3,1,0.3333333333333333
C050_V05_CHG_balanced_SPEED25_T480,2,50,5,balanced,Charging-station access,5,0,0.0
C050_V05_CHG_broad_SPEED25_T480,2,50,5,broad,Charging-station access,5,0,0.0
C050_V05_CHG_conservative_SPEED25_T480,2,50,5,conservative,Charging-station access,5,3,0.6
C050_V01_CHG_balanced_SPEED25_T480,3,50,1,balanced,Charging-station access,1,0,0.0
C050_V01_CHG_broad_SPEED25_T480,3,50,1,broad,Charging-station access,1,0,0.0
C050_V01_CHG_conservative_SPEED25_T480,3,50,1,conservative,Charging-station access,1,0,0.0
C050_V03_CHG_balanced_SPEED25_T480,3,50,3,balanced,Charging-station access,3,0,0.0
C050_V03_CHG_broad_SPEED25_T480,3,50,3,broad,Charging-station access,3,0,0.0
C050_V03_CHG_conservative_SPEED25_T480,3,50,3,conservative,Charging-station access,3,1,0.3333333333333333
C050_V05_CHG_balanced_SPEED25_T480,3,50,5,balanced,Charging-station access,5,0,0.0
C050_V05_CHG_broad_SPEED25_T480,3,50,5,broad,Charging-station access,5,0,0.0
C050_V05_CHG_conservative_SPEED25_T480,3,50,5,conservative,Charging-station access,5,3,0.6
C050_V01_CHG_balanced_SPEED25_T480,4,50,1,balanced,Charging-station access,1,0,0.0
C050_V01_CHG_broad_SPEED25_T480,4,50,1,broad,Charging-station access,1,0,0.0
C050_V01_CHG_conservative_SPEED25_T480,4,50,1,conservative,Charging-station access,1,0,0.0
C050_V03_CHG_balanced_SPEED25_T480,4,50,3,balanced,Charging-station access,3,0,0.0
C050_V03_CHG_broad_SPEED25_T480,4,50,3,broad,Charging-station access,3,0,0.0
C050_V03_CHG_conservative_SPEED25_T480,4,50,3,conservative,Charging-station access,3,0,0.0
C050_V05_CHG_balanced_SPEED25_T480,4,50,5,balanced,Charging-station access,5,0,0.0
C050_V05_CHG_broad_SPEED25_T480,4,50,5,broad,Charging-station access,5,0,0.0
C050_V05_CHG_conservative_SPEED25_T480,4,50,5,conservative,Charging-station access,5,2,0.4
C050_V01_CHG_balanced_SPEED25_T480,5,50,1,balanced,Charging-station access,1,0,0.0
C050_V01_CHG_broad_SPEED25_T480,5,50,1,broad,Charging-station access,1,0,0.0
C050_V01_CHG_conservative_SPEED25_T480,5,50,1,conservative,Charging-station access,1,0,0.0
C050_V03_CHG_balanced_SPEED25_T480,5,50,3,balanced,Charging-station access,3,0,0.0
C050_V03_CHG_broad_SPEED25_T480,5,50,3,broad,Charging-station access,3,0,0.0
C050_V03_CHG_conservative_SPEED25_T480,5,50,3,conservative,Charging-station access,3,1,0.3333333333333333
C050_V05_CHG_balanced_SPEED25_T480,5,50,5,balanced,Charging-station access,5,0,0.0
C050_V05_CHG_broad_SPEED25_T480,5,50,5,broad,Charging-station access,5,0,0.0
C050_V05_CHG_conservative_SPEED25_T480,5,50,5,conservative,Charging-station access,5,2,0.4
C050_V01_CHG_balanced_SPEED25_T480,6,50,1,balanced,Charging-station access,1,0,0.0
C050_V01_CHG_broad_SPEED25_T480,6,50,1,broad,Charging-station access,1,0,0.0
C050_V01_CHG_conservative_SPEED25_T480,6,50,1,conservative,Charging-station access,1,0,0.0
C050_V03_CHG_balanced_SPEED25_T480,6,50,3,balanced,Charging-station access,3,0,0.0
C050_V03_CHG_broad_SPEED25_T480,6,50,3,broad,Charging-station access,3,0,0.0
C050_V03_CHG_conservative_SPEED25_T480,6,50,3,conservative,Charging-station access,3,0,0.0
C050_V05_CHG_balanced_SPEED25_T480,6,50,5,balanced,Charging-station access,5,0,0.0
C050_V05_CHG_broad_SPEED25_T480,6,50,5,broad,Charging-station access,5,0,0.0
C050_V05_CHG_conservative_SPEED25_T480,6,50,5,conservative,Charging-station access,5,0,0.0
C050_V01_CHG_balanced_SPEED25_T480,7,50,1,balanced,Charging-station access,1,0,0.0
C050_V01_CHG_broad_SPEED25_T480,7,50,1,broad,Charging-station access,1,0,0.0
C050_V01_CHG_conservative_SPEED25_T480,7,50,1,conservative,Charging-station access,1,0,0.0
C050_V03_CHG_balanced_SPEED25_T480,7,50,3,balanced,Charging-station access,3,0,0.0
C050_V03_CHG_broad_SPEED25_T480,7,50,3,broad,Charging-station access,3,0,0.0
C050_V03_CHG_conservative_SPEED25_T480,7,50,3,conservative,Charging-station access,3,1,0.3333333333333333
C050_V05_CHG_balanced_SPEED25_T480,7,50,5,balanced,Charging-station access,5,0,0.0
C050_V05_CHG_broad_SPEED25_T480,7,50,5,broad,Charging-station access,5,0,0.0
C050_V05_CHG_conservative_SPEED25_T480,7,50,5,conservative,Charging-station access,5,3,0.6
C050_V01_CHG_balanced_SPEED25_T480,8,50,1,balanced,Charging-station access,1,0,0.0
C050_V01_CHG_broad_SPEED25_T480,8,50,1,broad,Charging-station access,1,0,0.0
C050_V01_CHG_conservative_SPEED25_T480,8,50,1,conservative,Charging-station access,1,0,0.0
C050_V03_CHG_balanced_SPEED25_T480,8,50,3,balanced,Charging-station access,3,0,0.0
C050_V03_CHG_broad_SPEED25_T480,8,50,3,broad,Charging-station access,3,0,0.0
C050_V03_CHG_conservative_SPEED25_T480,8,50,3,conservative,Charging-station access,3,1,0.3333333333333333
C050_V05_CHG_balanced_SPEED25_T480,8,50,5,balanced,Charging-station access,5,0,0.0
C050_V05_CHG_broad_SPEED25_T480,8,50,5,broad,Charging-station access,5,0,0.0
C050_V05_CHG_conservative_SPEED25_T480,8,50,5,conservative,Charging-station access,5,2,0.4
C050_V01_CHG_balanced_SPEED25_T480,9,50,1,balanced,Charging-station access,1,0,0.0
C050_V01_CHG_broad_SPEED25_T480,9,50,1,broad,Charging-station access,1,0,0.0
C050_V01_CHG_conservative_SPEED25_T480,9,50,1,conservative,Charging-station access,1,0,0.0
C050_V03_CHG_balanced_SPEED25_T480,9,50,3,balanced,Charging-station access,3,0,0.0
C050_V03_CHG_broad_SPEED25_T480,9,50,3,broad,Charging-station access,3,0,0.0
C050_V03_CHG_conservative_SPEED25_T480,9,50,3,conservative,Charging-station access,3,0,0.0
C050_V05_CHG_balanced_SPEED25_T480,9,50,5,balanced,Charging-station access,5,0,0.0
C050_V05_CHG_broad_SPEED25_T480,9,50,5,broad,Charging-station access,5,0,0.0
C050_V05_CHG_conservative_SPEED25_T480,9,50,5,conservative,Charging-station access,5,2,0.4
C050_V01_CHG_balanced_SPEED25_T480,10,50,1,balanced,Charging-station access,1,0,0.0
C050_V01_CHG_broad_SPEED25_T480,10,50,1,broad,Charging-station access,1,0,0.0
C050_V01_CHG_conservative_SPEED25_T480,10,50,1,conservative,Charging-station access,1,0,0.0
C050_V03_CHG_balanced_SPEED25_T480,10,50,3,balanced,Charging-station access,3,0,0.0
C050_V03_CHG_broad_SPEED25_T480,10,50,3,broad,Charging-station access,3,0,0.0
C050_V03_CHG_conservative_SPEED25_T480,10,50,3,conservative,Charging-station access,3,2,0.6666666666666666
C050_V05_CHG_balanced_SPEED25_T480,10,50,5,balanced,Charging-station access,5,0,0.0
C050_V05_CHG_broad_SPEED25_T480,10,50,5,broad,Charging-station access,5,0,0.0
C050_V05_CHG_conservative_SPEED25_T480,10,50,5,conservative,Charging-station access,5,4,0.8
C050_V01_CHG_balanced_SPEED25_T480,11,50,1,balanced,Charging-station access,1,0,0.0
C050_V01_CHG_broad_SPEED25_T480,11,50,1,broad,Charging-station access,1,0,0.0
C050_V01_CHG_conservative_SPEED25_T480,11,50,1,conservative,Charging-station access,1,0,0.0
C050_V03_CHG_balanced_SPEED25_T480,11,50,3,balanced,Charging-station access,3,0,0.0
C050_V03_CHG_broad_SPEED25_T480,11,50,3,broad,Charging-station access,3,0,0.0
C050_V03_CHG_conservative_SPEED25_T480,11,50,3,conservative,Charging-station access,3,1,0.3333333333333333
C050_V05_CHG_balanced_SPEED25_T480,11,50,5,balanced,Charging-station access,5,0,0.0
C050_V05_CHG_broad_SPEED25_T480,11,50,5,broad,Charging-station access,5,0,0.0
C050_V05_CHG_conservative_SPEED25_T480,11,50,5,conservative,Charging-station access,5,2,0.4
C050_V01_CHG_balanced_SPEED25_T480,12,50,1,balanced,Charging-station access,1,0,0.0
C050_V01_CHG_broad_SPEED25_T480,12,50,1,broad,Charging-station access,1,0,0.0
C050_V01_CHG_conservative_SPEED25_T480,12,50,1,conservative,Charging-station access,1,0,0.0
C050_V03_CHG_balanced_SPEED25_T480,12,50,3,balanced,Charging-station access,3,0,0.0
C050_V03_CHG_broad_SPEED25_T480,12,50,3,broad,Charging-station access,3,0,0.0
C050_V03_CHG_conservative_SPEED25_T480,12,50,3,conservative,Charging-station access,3,2,0.6666666666666666
C050_V05_CHG_balanced_SPEED25_T480,12,50,5,balanced,Charging-station access,5,0,0.0
C050_V05_CHG_broad_SPEED25_T480,12,50,5,broad,Charging-station access,5,0,0.0
C050_V05_CHG_conservative_SPEED25_T480,12,50,5,conservative,Charging-station access,5,3,0.6
C050_V01_CHG_balanced_SPEED25_T480,13,50,1,balanced,Charging-station access,1,0,0.0
C050_V01_CHG_broad_SPEED25_T480,13,50,1,broad,Charging-station access,1,0,0.0
C050_V01_CHG_conservative_SPEED25_T480,13,50,1,conservative,Charging-station access,1,0,0.0
C050_V03_CHG_balanced_SPEED25_T480,13,50,3,balanced,Charging-station access,3,0,0.0
C050_V03_CHG_broad_SPEED25_T480,13,50,3,broad,Charging-station access,3,0,0.0
C050_V03_CHG_conservative_SPEED25_T480,13,50,3,conservative,Charging-station access,3,1,0.3333333333333333
C050_V05_CHG_balanced_SPEED25_T480,13,50,5,balanced,Charging-station access,5,0,0.0
C050_V05_CHG_broad_SPEED25_T480,13,50,5,broad,Charging-station access,5,0,0.0
C050_V05_CHG_conservative_SPEED25_T480,13,50,5,conservative,Charging-station access,5,1,0.2
C050_V01_CHG_balanced_SPEED25_T480,14,50,1,balanced,Charging-station access,1,0,0.0
C050_V01_CHG_broad_SPEED25_T480,14,50,1,broad,Charging-station access,1,0,0.0
C050_V01_CHG_conservative_SPEED25_T480,14,50,1,conservative,Charging-station access,1,0,0.0
C050_V03_CHG_balanced_SPEED25_T480,14,50,3,balanced,Charging-station access,3,0,0.0
C050_V03_CHG_broad_SPEED25_T480,14,50,3,broad,Charging-station access,3,0,0.0
C050_V03_CHG_conservative_SPEED25_T480,14,50,3,conservative,Charging-station access,3,1,0.3333333333333333
C050_V05_CHG_balanced_SPEED25_T480,14,50,5,balanced,Charging-station access,5,0,0.0
C050_V05_CHG_broad_SPEED25_T480,14,50,5,broad,Charging-station access,5,0,0.0
C050_V05_CHG_conservative_SPEED25_T480,14,50,5,conservative,Charging-station access,5,3,0.6
C050_V01_CHG_balanced_SPEED25_T480,15,50,1,balanced,Charging-station access,1,0,0.0
C050_V01_CHG_broad_SPEED25_T480,15,50,1,broad,Charging-station access,1,0,0.0
C050_V01_CHG_conservative_SPEED25_T480,15,50,1,conservative,Charging-station access,1,0,0.0
C050_V03_CHG_balanced_SPEED25_T480,15,50,3,balanced,Charging-station access,3,0,0.0
C050_V03_CHG_broad_SPEED25_T480,15,50,3,broad,Charging-station access,3,0,0.0
C050_V03_CHG_conservative_SPEED25_T480,15,50,3,conservative,Charging-station access,3,0,0.0
C050_V05_CHG_balanced_SPEED25_T480,15,50,5,balanced,Charging-station access,5,0,0.0
C050_V05_CHG_broad_SPEED25_T480,15,50,5,broad,Charging-station access,5,0,0.0
C050_V05_CHG_conservative_SPEED25_T480,15,50,5,conservative,Charging-station access,5,2,0.4
C050_V01_CHG_balanced_SPEED25_T480,16,50,1,balanced,Charging-station access,1,0,0.0
C050_V01_CHG_broad_SPEED25_T480,16,50,1,broad,Charging-station access,1,0,0.0
C050_V01_CHG_conservative_SPEED25_T480,16,50,1,conservative,Charging-station access,1,0,0.0
C050_V03_CHG_balanced_SPEED25_T480,16,50,3,balanced,Charging-station access,3,0,0.0
C050_V03_CHG_broad_SPEED25_T480,16,50,3,broad,Charging-station access,3,0,0.0
C050_V03_CHG_conservative_SPEED25_T480,16,50,3,conservative,Charging-station access,3,2,0.6666666666666666
C050_V05_CHG_balanced_SPEED25_T480,16,50,5,balanced,Charging-station access,5,0,0.0
C050_V05_CHG_broad_SPEED25_T480,16,50,5,broad,Charging-station access,5,0,0.0
C050_V05_CHG_conservative_SPEED25_T480,16,50,5,conservative,Charging-station access,5,4,0.8
C050_V01_CHG_balanced_SPEED25_T480,17,50,1,balanced,Charging-station access,1,0,0.0
C050_V01_CHG_broad_SPEED25_T480,17,50,1,broad,Charging-station access,1,0,0.0
C050_V01_CHG_conservative_SPEED25_T480,17,50,1,conservative,Charging-station access,1,0,0.0
C050_V03_CHG_balanced_SPEED25_T480,17,50,3,balanced,Charging-station access,3,0,0.0
C050_V03_CHG_broad_SPEED25_T480,17,50,3,broad,Charging-station access,3,0,0.0
C050_V03_CHG_conservative_SPEED25_T480,17,50,3,conservative,Charging-station access,3,1,0.3333333333333333
C050_V05_CHG_balanced_SPEED25_T480,17,50,5,balanced,Charging-station access,5,0,0.0
C050_V05_CHG_broad_SPEED25_T480,17,50,5,broad,Charging-station access,5,0,0.0
C050_V05_CHG_conservative_SPEED25_T480,17,50,5,conservative,Charging-station access,5,3,0.6
C050_V01_CHG_balanced_SPEED25_T480,18,50,1,balanced,Charging-station access,1,0,0.0
C050_V01_CHG_broad_SPEED25_T480,18,50,1,broad,Charging-station access,1,0,0.0
C050_V01_CHG_conservative_SPEED25_T480,18,50,1,conservative,Charging-station access,1,0,0.0
C050_V03_CHG_balanced_SPEED25_T480,18,50,3,balanced,Charging-station access,3,0,0.0
C050_V03_CHG_broad_SPEED25_T480,18,50,3,broad,Charging-station access,3,0,0.0
C050_V03_CHG_conservative_SPEED25_T480,18,50,3,conservative,Charging-station access,3,0,0.0
C050_V05_CHG_balanced_SPEED25_T480,18,50,5,balanced,Charging-station access,5,0,0.0
C050_V05_CHG_broad_SPEED25_T480,18,50,5,broad,Charging-station access,5,0,0.0
C050_V05_CHG_conservative_SPEED25_T480,18,50,5,conservative,Charging-station access,5,1,0.2
C050_V01_CHG_balanced_SPEED25_T480,19,50,1,balanced,Charging-station access,1,0,0.0
C050_V01_CHG_broad_SPEED25_T480,19,50,1,broad,Charging-station access,1,0,0.0
C050_V01_CHG_conservative_SPEED25_T480,19,50,1,conservative,Charging-station access,1,0,0.0
C050_V03_CHG_balanced_SPEED25_T480,19,50,3,balanced,Charging-station access,3,0,0.0
C050_V03_CHG_broad_SPEED25_T480,19,50,3,broad,Charging-station access,3,0,0.0
C050_V03_CHG_conservative_SPEED25_T480,19,50,3,conservative,Charging-station access,3,2,0.6666666666666666
C050_V05_CHG_balanced_SPEED25_T480,19,50,5,balanced,Charging-station access,5,0,0.0
C050_V05_CHG_broad_SPEED25_T480,19,50,5,broad,Charging-station access,5,0,0.0
C050_V05_CHG_conservative_SPEED25_T480,19,50,5,conservative,Charging-station access,5,4,0.8
C050_V01_CHG_balanced_SPEED25_T480,20,50,1,balanced,Charging-station access,1,0,0.0
C050_V01_CHG_broad_SPEED25_T480,20,50,1,broad,Charging-station access,1,0,0.0
C050_V01_CHG_conservative_SPEED25_T480,20,50,1,conservative,Charging-station access,1,0,0.0
C050_V03_CHG_balanced_SPEED25_T480,20,50,3,balanced,Charging-station access,3,0,0.0
C050_V03_CHG_broad_SPEED25_T480,20,50,3,broad,Charging-station access,3,0,0.0
C050_V03_CHG_conservative_SPEED25_T480,20,50,3,conservative,Charging-station access,3,0,0.0
C050_V05_CHG_balanced_SPEED25_T480,20,50,5,balanced,Charging-station access,5,0,0.0
